E_unit	user	T2346	31.48975477	-108.9444341	3485710.523	695246.8493	17-MAY-15 1:09:35PM	1630.509521
E_unit	user	Sedge 76	31.50871002	-108.9913222	3487729.436	690753.8828	17-MAY-15 10:18:32AM	1681.218506
E_unit	user	Canyon Frog	31.50873106	-108.9912929	3487731.819	690756.6185	17-MAY-15 10:29:52AM	1679.295898
E_unit	user	Sedge 78	31.49212609	-108.9432753	3485975.487	695352.0064	17-MAY-15 12:35:40PM	1627.865967
E_unit	user	PC3 2S	31.49052381	-108.9443238	3485795.98	695255.7301	17-MAY-15 12:43:00PM	1626.904541
E_unit	user	Robot	31.51515696	-109.017695	3488398.557	688236.0139	17-MAY-15 2:49:25PM	1709.096436
E_unit	user	M101 2m	31.51282503	-109.0167082	3488141.726	688334.4149	17-MAY-15 2:57:47PM	1715.344971
E_unit	user	PC101 3S2M	31.51234785	-109.0167001	3488088.837	688336.1446	17-MAY-15 3:01:41PM	1715.825684
E_unit	user	T92.3	31.51214761	-109.0166754	3488066.68	688338.887	17-MAY-15 3:18:34PM	1717.267822
E_unit	user	Sedge101	31.51133062	-109.0173435	3487974.957	688277.0769	17-MAY-15 3:24:09PM	1717.98877
E_unit	user	Started mappig	31.5205539	-109.0142603	3489002.793	688551.3752	17-MAY-15 4:12:31PM	1692.754395
E_unit	user	M102 2m	31.52067276	-109.0122074	3489019.506	688746.1067	17-MAY-15 4:16:40PM	1689.630127
E_unit	user	S12	31.5097513	-108.9902958	3487846.665	690849.2519	17-MAY-15 9:57:38AM	1678.094238
E_unit	user	Sedge102	31.48428851	-109.0245096	3484964.672	687650.4686	18-MAY-15 1:05:09PM	1807.390625
E_unit	user	S101	31.48412473	-109.0245226	3484946.492	687649.5694	18-MAY-15 1:22:19PM	1807.630859
E_unit	user	PC102 2M	31.484057	-109.0244961	3484939.029	687652.221	18-MAY-15 1:25:24PM	1808.351807
E_unit	user	Random	31.48353363	-109.0241127	3484881.663	687689.6908	18-MAY-15 1:37:24PM	1805.708252
E_unit	user	PC9 U	31.48457953	-109.0247257	3484996.565	687629.3581	18-MAY-15 12:47:14PM	1808.111572
E_unit	user	PC9 D	31.48421902	-109.0245215	3484956.948	687649.4846	18-MAY-15 12:52:24PM	1807.390625
E_unit	user	PC9 6S12M1L 19	31.48446905	-109.024486	3484984.728	687652.3537	18-MAY-15 12:59:17PM	1807.390625
E_unit	user	T204.2	31.48433327	-109.02449	3484969.667	687652.2427	18-MAY-15 2:02:34PM	1811.23584
E_unit	user	S102	31.48419798	-109.0245703	3484954.532	687644.884	18-MAY-15 2:11:31PM	1814.84082
E_unit	user	PC8 D	31.48351402	-109.0240077	3484879.668	687699.7001	18-MAY-15 2:26:38PM	1811.956787
E_unit	user	PC8 U	31.4840394	-109.0245005	3484937.07	687651.8341	18-MAY-15 2:33:55PM	1814.360352
E_unit	user	PC8 6S21M1L 23	31.48383404	-109.0244249	3484914.433	687659.4272	18-MAY-15 2:35:45PM	1814.119873
E_unit	user	Sedge103	31.48371946	-109.0241807	3484902.148	687682.8533	18-MAY-15 3:18:17PM	1809.553467
E_unit	user	Fern101	31.48372826	-109.0242118	3484903.071	687679.8893	18-MAY-15 3:18:48PM	1809.553467
E_unit	user	Grass101	31.48366867	-109.024058	3484896.727	687694.6131	18-MAY-15 3:20:39PM	1808.83252
E_unit	user	SummerAnnual	31.48366691	-109.0240422	3484896.559	687696.1217	18-MAY-15 3:21:02PM	1807.630859
E_unit	user	Sedge104	31.48479972	-109.0246164	3485021.164	687639.3025	18-MAY-15 3:28:27PM	1815.802246
E_unit	user	RosemarySmell?	31.49978631	-109.0190696	3486692.142	688136.2606	18-MAY-15 4:08:20PM	1737.695557
E_unit	user	OakGrowth	31.51264809	-109.0012719	3488148.749	689800.8727	18-MAY-15 4:50:48PM	1686.505859
